YearStart,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Class,Topic,Question,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,Data_Value_TypeID,BreakOutCategoryId,BreakOutId,LocationId,GeoLocation
2019,US,United States,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",5395.0,5395.0,,,5381.7,5408.2,Gender,Male,C1,T1,MD101,Crude,BOC02,GEN01,59,
2019,CA,California,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",611.6,611.6,,,598.3,625.3,Gender,Female,C1,T4,MD301,Crude,BOC02,GEN02,6,POINT (-120.9999995 37.63864012)
2019,NV,Nevada,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),2.6,2.6,,,1.0,6.9,Race,Non-Hispanic Black,C1,T4,MD303,Crude,BOC04,RAC02,32,POINT (-117.0718406 39.49324039)
2019,WA,Washington,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),8.2,8.2,,,7.2,9.2,Age,75+,C1,T4,MD303,Crude,BOC03,AGE08,53,POINT (-120.4700108 47.52227863)
2019,CT,Connecticut,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",628.2,628.2,,,507.3,778.0,Race,Non-Hispanic Black,C1,T3,MD401,Crude,BOC04,RAC02,9,POINT (-72.64984095 41.56266102)
2019,UT,Utah,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),3.7,3.7,,,2.5,5.7,Gender,Male,C1,T3,MD403,Crude,BOC02,GEN01,49,POINT (-111.5871306 39.36070017)
2019,AR,Arizona,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",34.7,34.7,,,13.0,92.5,Race,Unknown,C1,T5,MD501,Crude,BOC04,RAC08,4,POINT (-111.7638113 34.86597028)
2019,OR,Oregon,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.0,4.0,,,0.6,28.4,Race,Unknown,C1,T3,MD403,Crude,BOC04,RAC08,41,POINT (-120.1550313 44.56744942)
2019,OH,Ohio,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",638.2,638.2,,,479.5,849.3,Race,Other,C1,T3,MD401,Crude,BOC04,RAC07,39,POINT (-82.40426006 40.06021014)
2019,NY,New York,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",1416.8,1416.8,,,1387.0,1447.2,Gender,Male,C1,T4,MD301,Crude,BOC02,GEN01,36,POINT (-75.54397043 42.82700103)
2019,MO,Missouri,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),6.9,6.9,,,4.3,11.1,Race,Non-Hispanic Black,C1,T4,MD303,Crude,BOC04,RAC02,29,POINT (-92.56630005 38.63579078)
2019,KS,Kansas,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.5,4.5,,,3.7,5.5,Gender,Male,C1,T4,MD303,Crude,BOC02,GEN01,20,POINT (-98.20078123 38.3477403)
2019,OH,Ohio,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.1,4.1,,,1.7,9.8,Race,Unknown,C1,T3,MD403,Crude,BOC04,RAC08,39,POINT (-82.40426006 40.06021014)
2019,AR,Arizona,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",593.4,593.4,,,567.3,620.8,Gender,Female,C1,T4,MD301,Crude,BOC02,GEN02,4,POINT (-111.7638113 34.86597028)
2019,ID,Idaho,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),6.9,6.9,,,4.9,9.7,Age,75+,C1,T3,MD403,Crude,BOC03,AGE08,16,POINT (-114.36373 43.68263001)
2019,NB,Nebraska,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",962.4,962.4,,,921.8,1004.8,Race,Non-Hispanic White,C1,T4,MD301,Crude,BOC04,RAC01,31,POINT (-99.36572062 41.64104099)
2019,KY,Kentucky,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",558.7,558.7,,,180.2,1732.2,Race,Hispanic,C1,T3,MD401,Crude,BOC04,RAC04,21,POINT (-84.77497105 37.64597027)
2019,LA,Louisiana,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",713.2,713.2,,,371.1,1370.6,Race,Hispanic,C1,T4,MD301,Crude,BOC04,RAC04,22,POINT (-92.44568007 31.31266064)
2019,NJ,New Jersey,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),7.2,7.2,,,3.7,13.8,Race,Other,C1,T3,MD403,Crude,BOC04,RAC07,34,POINT (-74.27369129 40.13057005)
2019,US,United States,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",987.0,987.0,,,973.0,1001.3,Race,Non-Hispanic Black,C1,T4,MD301,Crude,BOC04,RAC02,59,
2019,CA,California,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),7.7,7.7,,,7.0,8.3,Gender,Male,C1,T3,MD403,Crude,BOC02,GEN01,6,POINT (-120.9999995 37.63864012)
2019,IL,Illinois,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",556.2,556.2,,,538.6,574.4,Gender,Female,C1,T3,MD401,Crude,BOC02,GEN02,17,POINT (-88.99771018 40.48501028)
2019,DC,"Washington, DC",Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",91.1,91.1,,,61.6,134.8,Gender,Female,C1,T5,MD501,Crude,BOC02,GEN02,11,POINT (-77.03196113 38.89037139)
2019,WY,Wyoming,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),0.0,0.0,,,0.0,0.0,Race,Unknown,C1,T3,MD403,Crude,BOC04,RAC08,56,POINT (-108.1098304 43.23554134)
2019,MI,Michigan,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",72.2,72.2,,,37.6,138.7,Race,Other,C1,T5,MD501,Crude,BOC04,RAC07,26,POINT (-84.71439027 44.66131954)
2019,DE,Delaware,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",134.7,134.7,,,50.5,358.8,Race,Unknown,C1,T3,MD401,Crude,BOC04,RAC08,10,POINT (-75.57774117 39.00883067)
2019,ID,Idaho,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),13.6,13.6,,,4.4,42.3,Race,Other,C1,T3,MD403,Crude,BOC04,RAC07,16,POINT (-114.36373 43.68263001)
2019,WV,West Virginia,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",1398.6,1398.6,,,349.8,5592.3,Race,Hispanic,C1,T3,MD401,Crude,BOC04,RAC04,54,POINT (-80.71264013 38.6655102)
2019,LA,Louisiana,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",1282.9,1282.9,,,1227.5,1340.7,Age,75+,C1,T4,MD301,Crude,BOC03,AGE08,22,POINT (-92.44568007 31.31266064)
2019,GA,Georgia,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",1099.1,1099.1,,,1072.5,1126.4,Race,Non-Hispanic White,C1,T4,MD301,Crude,BOC04,RAC01,13,POINT (-83.62758035 32.83968109)
2019,AR,Arkansas,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",595.4,595.4,,,561.7,631.0,Gender,Female,C1,T3,MD401,Crude,BOC02,GEN02,5,POINT (-92.27449074 34.74865012)
2019,WV,West Virginia,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",1903.9,1903.9,,,1814.6,1997.6,Gender,Male,C1,T4,MD301,Crude,BOC02,GEN01,54,POINT (-80.71264013 38.6655102)
2019,ME,Maryland,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),3.0,3.0,,,0.4,21.5,Race,Hispanic,C1,T4,MD303,Crude,BOC04,RAC04,24,POINT (-76.60926011 39.29058096)
2019,KS,Kansas,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",1052.6,1052.6,,,686.3,1614.4,Race,Non-Hispanic Asian,C1,T4,MD301,Crude,BOC04,RAC03,20,POINT (-98.20078123 38.3477403)
2019,DE,Delaware,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",218.8,218.8,,,70.6,678.5,Race,Non-Hispanic Asian,C1,T5,MD501,Crude,BOC04,RAC03,10,POINT (-75.57774117 39.00883067)
2019,MI,Michigan,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",1490.3,1490.3,,,1451.1,1530.5,Age,75+,C1,T4,MD301,Crude,BOC03,AGE08,26,POINT (-84.71439027 44.66131954)
2019,TX,Texas,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.3,4.3,,,3.3,5.6,Race,Non-Hispanic Black,C1,T4,MD303,Crude,BOC04,RAC02,48,POINT (-99.42677021 31.82724041)
2019,IL,Illinois,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",148.9,148.9,,,141.6,156.7,Race,Non-Hispanic White,C1,T5,MD501,Crude,BOC04,RAC01,17,POINT (-88.99771018 40.48501028)
2019,RI,Rhode Island,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",913.8,913.8,,,435.7,1916.9,Race,Hispanic,C1,T4,MD301,Crude,BOC04,RAC04,44,POINT (-71.52247031 41.70828019)
2019,UT,Utah,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),0.0,0.0,,,-1.0,-1.0,Race,Non-Hispanic Asian,C1,T4,MD303,Crude,BOC04,RAC03,49,POINT (-111.5871306 39.36070017)
2019,ND,North Dakota,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",909.1,909.1,,,227.4,3634.9,Race,Non-Hispanic Black,C1,T4,MD301,Crude,BOC04,RAC02,38,POINT (-100.118421 47.47531978)
2019,NM,New Mexico,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.0,4.0,,,0.6,28.4,Race,Non-Hispanic Black,C1,T4,MD303,Crude,BOC04,RAC02,35,POINT (-106.240581 34.52088095)
2019,NV,Nevada,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",132.2,132.2,,,112.2,155.9,Gender,Male,C1,T5,MD501,Crude,BOC02,GEN01,32,POINT (-117.0718406 39.49324039)
2019,SC,South Carolina,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.6,4.6,,,4.0,5.3,Race,Non-Hispanic White,C1,T4,MD303,Crude,BOC04,RAC01,45,POINT (-81.04537121 33.9988213)
2019,AK,Alaska,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",507.6,507.6,,,127.0,2029.7,Race,Hispanic,C1,T3,MD401,Crude,BOC04,RAC04,2,POINT (-147.722059 64.84507996)
2019,US,United States,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",618.3,618.3,,,598.5,638.8,Race,Other,C1,T3,MD401,Crude,BOC04,RAC07,59,
2019,NY,New York,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),6.1,6.1,,,4.0,9.3,Race,Non-Hispanic Asian,C1,T4,MD303,Crude,BOC04,RAC03,36,POINT (-75.54397043 42.82700103)
2019,AR,Arizona,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",715.5,715.5,,,568.8,900.0,Race,Hispanic,C1,T4,MD301,Crude,BOC04,RAC04,4,POINT (-111.7638113 34.86597028)
2019,CA,California,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",667.6,667.6,,,604.0,737.9,Race,Unknown,C1,T4,MD301,Crude,BOC04,RAC08,6,POINT (-120.9999995 37.63864012)
2019,NM,New Mexico,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",868.3,868.3,,,807.9,933.3,Gender,Male,C1,T3,MD401,Crude,BOC02,GEN01,35,POINT (-106.240581 34.52088095)
2019,NJ,New Jersey,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),3.9,3.9,,,1.8,8.7,Race,Unknown,C1,T4,MD303,Crude,BOC04,RAC08,34,POINT (-74.27369129 40.13057005)
2019,AK,Alaska,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),7.4,7.4,,,4.7,11.4,Gender,Male,C1,T3,MD403,Crude,BOC02,GEN01,2,POINT (-147.722059 64.84507996)
2019,IA,Iowa,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",545.1,545.1,,,301.9,984.3,Race,Other,C1,T3,MD401,Crude,BOC04,RAC07,19,POINT (-93.81649056 42.46940091)
2019,TX,Texas,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",708.7,708.7,,,648.4,774.5,Race,Hispanic,C1,T3,MD401,Crude,BOC04,RAC04,48,POINT (-99.42677021 31.82724041)
2019,DE,Delaware,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",204.7,204.7,,,171.4,244.5,Gender,Male,C1,T5,MD501,Crude,BOC02,GEN01,10,POINT (-75.57774117 39.00883067)
2019,CT,Connecticut,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),5.1,5.1,,,4.0,6.5,Gender,Male,C1,T4,MD303,Crude,BOC02,GEN01,9,POINT (-72.64984095 41.56266102)
2019,WI,Wisconsin,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),8.2,8.2,,,4.1,16.3,Race,Non-Hispanic Black,C1,T4,MD303,Crude,BOC04,RAC02,55,POINT (-89.81637074 44.39319117)
2019,WA,Washington,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",731.5,731.5,,,701.3,763.0,Gender,Male,C1,T3,MD401,Crude,BOC02,GEN01,53,POINT (-120.4700108 47.52227863)
2019,NC,North Carolina,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",683.8,683.8,,,661.3,707.0,Gender,Female,C1,T4,MD301,Crude,BOC02,GEN02,37,POINT (-79.15925046 35.46622098)
